date,batter,pitcher,game,arch,hit_hr,pit_hr,park,wx,supp,pa_hr,hr_prob,fair,Batter,Pitcher,slot,pos,gtime,gstart_ms,upcoming,proj
2026-07-26,677587,656876,CLE@TB,Middle Slider Crusher (LH),2.443,2.938,1.0,1.0,0.9,2.107,8.4,1096,brayan rocchio,drew rasmussen,,,,,,
2026-07-26,688363,621111,SD@MIA,Oppo Fastball Hunter (LH),2.137,2.954,0.97,1.0,1.019,2.035,8.1,1137,graham pauley,walker buehler,,,,,,
2026-07-26,663647,681517,CIN@STL,Inside Breaking Ball Specialist,2.111,2.612,0.994,0.999,1.102,1.967,7.8,1178,ke'bryan hayes,kyle leahy,,,,,,
2026-07-26,663586,669358,ATL@BAL,High Zone Fastball Hitter,2.893,2.07,1.005,0.996,1.007,1.968,7.8,1178,austin riley,shane baz,,,,,,
2026-07-26,642086,669358,ATL@BAL,High Zone Fastball Hitter (LH),2.878,2.07,1.002,0.996,1.007,1.952,7.8,1188,dominic smith,shane baz,,,,,,
2026-07-26,664983,694819,COL@MIL,Middle Fastball Crusher (LH),2.948,2.309,0.982,1.0,0.9,1.962,7.8,1181,jake mccarthy,jacob misiorowski,,,,,,
2026-07-26,679845,664285,KC@DET,Oppo Fastball Hunter,2.418,2.48,0.999,0.986,1.01,1.946,7.7,1192,nick loftin,framber valdez,,,,,,
2026-07-26,650402,679883,KC@DET,Middle Fastball Crusher,2.32,2.488,0.979,0.986,1.057,1.921,7.6,1208,gleyber torres,luinder avila,,,,,,
2026-07-26,691720,694819,COL@MIL,Middle Fastball Crusher,2.675,2.309,0.99,1.0,0.9,1.795,7.2,1297,kyle karros,jacob misiorowski,,,,,,
2026-07-26,543807,624133,TOR@BOS,Middle Fastball Crusher,3.284,1.825,1.037,0.991,0.9,1.808,7.2,1287,george springer,ranger suarez,,,,,,
2026-07-26,650489,694819,COL@MIL,Middle Fastball Crusher,2.653,2.309,0.99,1.0,0.9,1.78,7.1,1308,willi castro,jacob misiorowski,,,,,,
2026-07-26,643289,669358,ATL@BAL,Oppo Fastball Hunter,2.576,2.07,1.015,0.996,1.007,1.77,7.1,1316,mauricio dubón,shane baz,,,,,,
2026-07-26,650859,676083,SD@MIA,Middle Slider Crusher,1.586,3.497,0.974,1.0,1.001,1.764,7.0,1321,luis rengifo,janson junk,,,,,,
2026-07-26,691026,671096,CIN@STL,Middle Slider Crusher,1.5,3.264,0.998,0.999,1.042,1.659,6.6,1408,masyn winn,andrew abbott,,,,,,
2026-07-26,669364,621111,SD@MIA,Middle Fastball Crusher (LH),1.722,2.954,0.977,1.0,1.019,1.652,6.6,1415,xavier edwards,walker buehler,,,,,,
2026-07-26,686555,664285,KC@DET,Inside Breaking Ball Specialist,2.068,2.48,0.973,0.986,1.01,1.621,6.5,1443,isaac collins,framber valdez,,,,,,
2026-07-26,663743,800048,CLE@TB,Inside Breaking Ball Specialist,2.104,2.528,1.0,1.0,0.9,1.561,6.2,1500,nick fortes,parker messick,,,,,,
2026-07-26,680700,800048,CLE@TB,Oppo Fastball Hunter (LH),2.07,2.528,1.0,1.0,0.9,1.536,6.1,1526,richie palacios,parker messick,,,,,,
2026-07-26,672386,624133,TOR@BOS,Oppo Fastball Hunter,2.749,1.825,1.044,0.991,0.9,1.524,6.1,1539,alejandro kirk,ranger suarez,,,,,,
2026-07-26,516782,664285,KC@DET,Middle Fastball Crusher,1.821,2.48,0.979,0.986,1.01,1.436,5.8,1637,starling marte,framber valdez,,,,,,
2026-07-26,663538,677952,CHC@PIT,Middle Fastball Crusher,1.333,3.264,1.007,0.986,0.924,1.301,5.2,1813,nico hoerner,braxton ashcraft,,,,,,
2026-07-26,664770,624133,TOR@BOS,Oppo Fastball Hunter (LH),2.371,1.825,1.037,0.991,0.9,1.305,5.2,1807,nathan lukes,ranger suarez,,,,,,
2026-07-26,665926,624133,TOR@BOS,Middle Slider Crusher (LH),2.352,1.825,1.044,0.991,0.9,1.304,5.2,1809,andrés giménez,ranger suarez,,,,,,
2026-07-26,662139,624133,TOR@BOS,Oppo Fastball Hunter (LH),2.332,1.825,1.037,0.991,0.9,1.284,5.2,1838,daulton varsho,ranger suarez,,,,,,
2026-07-26,666397,694819,COL@MIL,Middle Slider Crusher (LH),1.762,2.309,0.982,1.0,0.9,1.173,4.7,2018,edouard julien,jacob misiorowski,,,,,,
2026-07-26,810938,800048,CLE@TB,Middle Slider Crusher,1.539,2.528,1.0,1.0,0.9,1.142,4.6,2074,ben williamson,parker messick,,,,,,
2026-07-26,683011,650911,NYY@PHI,Middle Fastball Crusher,1.613,2.371,1.008,0.991,0.9,1.121,4.5,2113,anthony volpe,cristopher sánchez,,,,,,
2026-07-26,665489,624133,TOR@BOS,Oppo Fastball Hunter,1.773,1.825,1.044,0.991,0.9,0.983,4.0,2420,vladimir guerrero,ranger suarez,,,,,,
2026-07-26,687859,694819,COL@MIL,Inside Breaking Ball Specialist (LH),1.465,2.309,0.97,1.0,0.9,0.963,3.9,2470,troy johnston,jacob misiorowski,,,,,,
2026-07-27,695578,453286,TOR@WSH,Middle Fastball Crusher (LH),5.433,5.399,0.998,0.983,1.12,10.502,36.5,174,james wood,max scherzer,,,,,,
2026-07-27,671277,453286,TOR@WSH,Inside Breaking Ball Specialist (LH),5.274,5.399,0.991,0.983,1.12,10.123,35.4,182,luis garcía,max scherzer,,,,,,
2026-07-27,700250,702273,NYY@CWS,Middle Fastball Crusher (LH),6.364,3.367,0.997,0.996,1.12,7.765,28.2,254,ben rice,noah schultz,,,,,,
2026-07-27,664040,518876,AZ@PIT,Middle Fastball Crusher (LH),4.472,4.412,1.016,0.986,1.12,7.213,26.4,278,brandon lowe,merrill kelly,,,,,,
2026-07-27,656811,518876,AZ@PIT,Oppo Fastball Hunter (LH),4.17,4.412,1.014,0.986,1.12,6.713,24.8,303,ryan o'hearn,merrill kelly,,,,,,
2026-07-27,686611,453286,TOR@WSH,Middle Fastball Crusher,3.377,5.399,0.995,0.983,1.12,6.508,24.1,315,dylan crews,max scherzer,,,,,,
